"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"516","bmg2023xqnl","2023-12-03T08:17:04.795185Z","-9.747278214","119.1346359","3.509271566","MLv","23","20","183.774559","Sumba Region, Indonesia","BMKG"
"517","bmg2023xqnf","2023-12-03T08:10:46.54989Z","8.842182159","126.9304504","5.02832245","mb","25","32","283.2814331","Mindanao, Philippines","BMKG"
"518","bmg2023xqms","2023-12-03T07:54:54.6081Z","8.391111374","127.0783234","5.100890762","Mw(mB)","41","106","206.2796326","Philippine Islands Region","BMKG"
"519","bmg2023xqmn","2023-12-03T07:49:52.59934Z","4.395996571","126.9541626","3.974045234","MLv","10","14","166.7058868","Talaud Islands, Indonesia","BMKG"
"520","bmg2023xqmj","2023-12-03T07:44:25.760842Z","8.351137161","126.8910751","4.74499815","mb","53","71","113.4918518","Mindanao, Philippines","BMKG"
"521","bmg2023xqmb","2023-12-03T07:36:01.863258Z","-2.194595337","120.7638397","3.025401331","MLv","5","21","71.35437012","Sulawesi, Indonesia","BMKG"
"522","bmg2023xqlg","2023-12-03T07:11:02.884293Z","8.621963501","127.064064","4.904912373","Mw(mB)","56","102","108.5565281","Philippine Islands Region","BMKG"
"523","bmg2023xqlb","2023-12-03T07:04:43.857503Z","8.947745323","127.1526794","4.769736688","mb","35","41","213.9958954","Philippine Islands Region","BMKG"
"524","bmg2023xqkt","2023-12-03T06:55:44.670472Z","7.605592728","126.6746674","4.780519449","mb","11","50","208.107666","Mindanao, Philippines","BMKG"
"525","bmg2023xqkk","2023-12-03T06:45:10.958845Z","-8.681881905","123.585289","3.34285291","M","129","30","103.6352081","Flores Region, Indonesia","BMKG"
"526","bmg2023xqkh","2023-12-03T06:41:57.428188Z","8.425082207","126.7333603","4.691241163","mb","46","27","246.373764","Mindanao, Philippines","BMKG"
"527","bmg2023xqkd","2023-12-03T06:37:12.871202Z","8.308009148","126.9293976","4.738585396","mb","10","35","246.9933624","Mindanao, Philippines","BMKG"
"528","bmg2023xqjn","2023-12-03T06:18:26.508942Z","8.083385468","126.7223434","4.68582197","mb","47","42","242.8731384","Mindanao, Philippines","BMKG"
"529","bmg2023xqip","2023-12-03T05:50:23.379294Z","8.099668503","127.0144577","5.272249254","M","48","55","107.0586071","Philippine Islands Region","BMKG"
"530","bmg2023xqij","2023-12-03T05:43:41.824999Z","8.780036926","126.834343","5.38689206","Mw(mB)","44","181","71.51620483","Mindanao, Philippines","BMKG"
"531","bmg2023xqie","2023-12-03T05:38:14.703035Z","8.175893784","127.0359344","4.772758435","mb","20","49","205.1867981","Philippine Islands Region","BMKG"
"532","bmg2023xqhw","2023-12-03T05:27:55.068087Z","8.741209984","127.0186081","4.878061944","M","37","76","117.5991611","Philippine Islands Region","BMKG"
"533","bmg2023xqgx","2023-12-03T04:59:20.511799Z","8.348574638","126.7208328","5.09884042","mb","52","58","233.9875793","Mindanao, Philippines","BMKG"
"534","bmg2023xqgi","2023-12-03T04:41:50.546567Z","8.497530937","127.0674057","5.055967697","mb","20","51","100.0721779","Philippine Islands Region","BMKG"
"535","bmg2023xqgh","2023-12-03T04:40:32.722807Z","8.256688118","127.2057495","4.923730528","mb","10","43","280.2071991","Philippine Islands Region","BMKG"
"536","bmg2023xqft","2023-12-03T04:24:20.259474Z","8.541825294","126.9016266","4.790373234","mb","40","23","255.8424225","Mindanao, Philippines","BMKG"
"537","bmg2023xqeu","2023-12-03T03:55:39.647597Z","8.411782265","127.1691971","4.933657298","M","14","59","118.1201782","Philippine Islands Region","BMKG"
"538","bmg2023xqee","2023-12-03T03:36:23.623318Z","8.409891129","126.9903793","5.165070881","mb","44","157","99.65594292","Mindanao, Philippines","BMKG"
"539","bmg2023xqdx","2023-12-03T03:28:12.070821Z","8.261289597","127.0720291","5.17502076","mb","10","174","105.4778767","Philippine Islands Region","BMKG"
"540","bmg2023xqdu","2023-12-03T03:25:01.78968Z","8.086452484","126.7710037","4.960836499","mb","64","74","226.9738007","Mindanao, Philippines","BMKG"
"541","bmg2023xqdi","2023-12-03T03:10:18.783553Z","8.038580894","127.1338959","4.823986412","MLv","20","20","290.733078","Philippine Islands Region","BMKG"
"542","bmg2023xqch","2023-12-03T02:39:57.553883Z","-2.613158226","129.5112762","5.04661375","Mw(mB)","10","136","44.78673935","Seram, Indonesia","BMKG"
"543","bmg2023xqcf","2023-12-03T02:36:40.693131Z","8.462120056","127.1258469","5.22295342","M","35","59","151.3122559","Philippine Islands Region","BMKG"
"544","bmg2023xqcb","2023-12-03T02:31:59.771472Z","8.271885872","126.7378998","4.759646572","mb","10","48","246.9882202","Mindanao, Philippines","BMKG"
"545","bmg2023xqbb","2023-12-03T02:02:39.131563Z","8.341898918","127.0410004","5.573089578","mb","11","36","253.1887817","Philippine Islands Region","BMKG"
"546","bmg2023xpzo","2023-12-03T01:16:28.481442Z","-8.988286972","118.7978439","4.818568287","MLv","69","90","108.426239","Sumbawa Region, Indonesia","BMKG"
"547","bmg2023xpyo","2023-12-03T00:46:22.082388Z","8.205679893","126.7863846","4.850275482","mb","13","40","119.6789379","Mindanao, Philippines","BMKG"
"548","bmg2023xpxv","2023-12-03T00:24:17.874537Z","-8.360387802","119.8142471","4.895209605","MLv","175","82","72.03121948","Flores Region, Indonesia","BMKG"
"549","bmg2023xpxs","2023-12-03T00:21:11.815252Z","0.7018208504","125.3249588","4.202332022","M","40","54","40.2388916","Northern Molucca Sea","BMKG"
"550","bmg2023xpxq","2023-12-03T00:18:50.038718Z","-8.146040916","115.2284698","2.526448932","M","11","13","105.220516","Bali Region, Indonesia","BMKG"
"551","bmg2023xpxk","2023-12-03T00:11:42.8053Z","8.573552132","126.7543793","4.58544705","M","10","30","237.035553","Mindanao, Philippines","BMKG"
"552","bmg2023xpwo","2023-12-02T23:45:21.148905Z","8.350281715","126.9796143","4.712726787","mb","50","64","205.8182068","Mindanao, Philippines","BMKG"
"553","bmg2023xpwj","2023-12-02T23:39:51.532366Z","-8.349462509","125.3231277","4.292928826","MLv","13","28","132.4520798","Timor Region","BMKG"
"554","bmg2023xpuo","2023-12-02T22:45:26.924686Z","8.153388977","126.9026413","5.144929584","mb","55","53","231.5314026","Mindanao, Philippines","BMKG"
"555","bmg2023xpug","2023-12-02T22:35:45.202917Z","8.371847153","127.1089325","5.371836742","Mw(mB)","46","157","93.7638855","Philippine Islands Region","BMKG"
"556","bmg2023xpuc","2023-12-02T22:30:54.675984Z","8.463150978","126.89077","4.763571948","mb","10","37","245.3375244","Mindanao, Philippines","BMKG"
"557","bmg2023xptd","2023-12-02T22:02:12.072643Z","8.41946125","127.010376","5.121225325","mb","56","89","99.73030281","Philippine Islands Region","BMKG"
"558","bmg2023xpsy","2023-12-02T21:55:33.088671Z","8.346970558","127.1484528","4.796662351","mb","47","39","233.3767853","Philippine Islands Region","BMKG"
"559","bmg2023xpsq","2023-12-02T21:46:41.819726Z","8.428102493","127.0055695","5.197511728","mb","51","104","107.9075184","Philippine Islands Region","BMKG"
"560","bmg2023xpsd","2023-12-02T21:31:05.446543Z","7.84696722","126.822998","4.772383222","mb","49","38","225.0180359","Mindanao, Philippines","BMKG"
"561","bmg2023xprp","2023-12-02T21:14:56.88746Z","8.537855148","127.1150436","4.753353253","mb","22","31","130.0963478","Philippine Islands Region","BMKG"
"562","bmg2023xprj","2023-12-02T21:08:03.723703Z","7.55715704","126.9794235","5.467044959","M","64","40","246.9391022","Mindanao, Philippines","BMKG"
"563","bmg2023xpqv","2023-12-02T20:52:23.606642Z","8.324058533","126.9544296","6.129033388","Mw(mB)","52","185","48.6918335","Mindanao, Philippines","BMKG"
"564","bmg2023xpqk","2023-12-02T20:39:32.150049Z","8.071724892","127.0036011","5.248865052","Mw(mB)","61","117","204.6212463","Philippine Islands Region","BMKG"
"565","bmg2023xppa","2023-12-02T19:57:09.657345Z","8.598047256","126.8563232","5.320405493","mb","62","101","197.6342773","Mindanao, Philippines","BMKG"
"566","bmg2023xpoy","2023-12-02T19:54:24.888125Z","7.734119892","127.0098877","4.872731511","mb","63","62","194.3253326","Philippine Islands Region","BMKG"
"567","bmg2023xpoj","2023-12-02T19:37:04.97519Z","8.297122002","127.1203918","5.335615502","mb","54","109","104.584177","Philippine Islands Region","BMKG"
"568","bmg2023xpnu","2023-12-02T19:19:26.47785Z","8.429682732","127.0857773","5.360768998","Mw(mB)","47","121","115.8703585","Philippine Islands Region","BMKG"
"569","bmg2023xpns","2023-12-02T19:17:05.188299Z","8.356526375","127.1837845","5.276667718","mb","48","92","129.8253666","Philippine Islands Region","BMKG"
"570","bmg2023xpnm","2023-12-02T19:11:01.90825Z","8.026283264","126.4014664","4.858666218","mb","45","37","147.0860291","Mindanao, Philippines","BMKG"
"571","bmg2023xpnh","2023-12-02T19:04:58.354568Z","9.015328407","127.3269882","4.669385684","mb","30","23","175.1973214","Philippine Islands Region","BMKG"
"572","bmg2023xpng","2023-12-02T19:03:52.435469Z","7.511097431","126.6337814","4.563601037","mb","47","33","221.7867508","Mindanao, Philippines","BMKG"
"573","bmg2023xpmf","2023-12-02T18:32:01.08245Z","-7.174040318","107.4216614","2.795058687","MLv","10","23","103.4463196","Java, Indonesia","BMKG"
"574","bmg2023xpmc","2023-12-02T18:28:36.839792Z","-2.666447401","129.6255798","4.699560029","MLv","10","29","94.15961456","Seram, Indonesia","BMKG"
"575","bmg2023xplv","2023-12-02T18:20:41.931223Z","8.64063549","126.8250961","5.471652027","mb","43","171","98.31013107","Mindanao, Philippines","BMKG"
"576","bmg2023xplm","2023-12-02T18:09:29.43051Z","8.385251999","127.0706253","6.35183406","Mw(mB)","62","350","84.98573303","Philippine Islands Region","BMKG"
"577","bmg2023xplj","2023-12-02T18:06:25.428916Z","8.634647369","127.0599289","5.108459804","mb","20","57","154.2131653","Philippine Islands Region","BMKG"
"578","bmg2023xplf","2023-12-02T18:01:25.68515Z","8.496257782","127.1341324","5.301877577","mb","43","131","130.0451041","Philippine Islands Region","BMKG"
"579","bmg2023xpla","2023-12-02T17:55:31.99425Z","8.333712578","126.9045105","5.769178628","mb","39","170","227.5447235","Mindanao, Philippines","BMKG"
"580","bmg2023xpkn","2023-12-02T17:40:17.467362Z","8.357079506","126.9330978","6.485071524","Mw(mB)","44","296","28.78048706","Mindanao, Philippines","BMKG"
"581","bmg2023xpkg","2023-12-02T17:32:48.464443Z","8.82734108","127.0710144","5.030991217","mb","57","79","154.815506","Philippine Islands Region","BMKG"
"582","bmg2023xpkf","2023-12-02T17:31:41.389345Z","8.781144142","127.0751495","4.810209773","mb","56","130","100.8485317","Philippine Islands Region","BMKG"
"583","bmg2023xpkb","2023-12-02T17:26:55.532711Z","8.537771225","126.9807892","4.778959796","mb","18","28","242.7935181","Mindanao, Philippines","BMKG"
"584","bmg2023xpjw","2023-12-02T17:20:42.980618Z","-2.698288918","129.6554108","3.14226663","MLv","10","28","63.25264692","Seram, Indonesia","BMKG"
"585","bmg2023xpju","2023-12-02T17:18:52.776702Z","8.020486832","126.860054","4.649126832","mb","34","68","243.3840485","Mindanao, Philippines","BMKG"
"586","bmg2023xpjs","2023-12-02T17:16:15.624832Z","7.727109909","126.7268906","4.857945217","mb","42","45","273.259079","Mindanao, Philippines","BMKG"
"587","bmg2023xpjr","2023-12-02T17:15:06.307662Z","0.2984197736","121.8818817","2.830323389","MLv","166","31","45.86164474","Minahassa Peninsula, Sulawesi","BMKG"
"588","bmg2023xpjg","2023-12-02T17:02:03.750807Z","8.496348381","126.9725037","5.339408687","mb","54","114","96.24031067","Mindanao, Philippines","BMKG"
"589","bmg2023xpiy","2023-12-02T16:53:11.08984Z","8.302916527","126.9580841","5.527356958","mb","54","277","92.684021","Mindanao, Philippines","BMKG"
"590","bmg2023xpit","2023-12-02T16:47:21.343944Z","8.420814514","127.1108551","4.993649778","mb","47","148","108.1526279","Philippine Islands Region","BMKG"
"592","bmg2023xpih","2023-12-02T16:33:40.13919Z","8.462199211","126.8276825","4.915438741","mb","10","43","284.237854","Mindanao, Philippines","BMKG"
"593","bmg2023xphw","2023-12-02T16:19:48.463032Z","8.234009743","127.1225052","5.987205252","mb","80","42","257.4360809","Philippine Islands Region","BMKG"
"594","bmg2023xpht","2023-12-02T16:17:01.205773Z","8.358504295","127.0233612","5.766026743","M","10","52","229.6277618","Philippine Islands Region","BMKG"
"595","bmg2023xphq","2023-12-02T16:13:29.450392Z","7.747346878","127.1626587","5.369811914","mb","24","75","222.7131805","Philippine Islands Region","BMKG"
"596","bmg2023xphi","2023-12-02T16:04:08.456618Z","-7.66014576","114.9931793","3.112177935","MLv","13","35","89.4289341","Bali Sea","BMKG"
"597","bmg2023xphj","2023-12-02T16:03:47.342425Z","8.178828239","126.9759216","5.945831938","mb","65","219","84.14546204","Mindanao, Philippines","BMKG"
"598","bmg2023xpha","2023-12-02T15:54:17.391617Z","7.919133186","126.9462051","5.200190271","M","80","33","254.1030579","Mindanao, Philippines","BMKG"
"599","bmg2023xpgx","2023-12-02T15:50:46.812678Z","7.899974346","126.7806778","5.454739798","M","10","37","243.2244415","Mindanao, Philippines","BMKG"
"600","bmg2023xpgt","2023-12-02T15:46:26.404875Z","8.451491356","127.1514053","5.217339315","mb","42","86","230.5801239","Philippine Islands Region","BMKG"
"601","bmg2023xpgq","2023-12-02T15:42:55.520273Z","8.353163719","127.0787964","5.151389592","mb","62","127","229.6038513","Philippine Islands Region","BMKG"
"602","bmg2023xpgm","2023-12-02T15:38:31.17694Z","8.048736572","127.1046753","5.225061589","mb","48","41","244.315094","Philippine Islands Region","BMKG"
"603","bmg2023xpgg","2023-12-02T15:31:24.9707Z","8.811656952","127.0309601","5.485097311","mb","17","113","199.0747375","Philippine Islands Region","BMKG"
"604","bmg2023xpge","2023-12-02T15:29:31.863143Z","8.492618561","127.3582001","5.928113117","M","41","33","263.1275177","Philippine Islands Region","BMKG"
"605","bmg2023xpfy","2023-12-02T15:22:17.779722Z","-2.669243574","129.6091461","4.080864474","M","11","20","78.7860527","Seram, Indonesia","BMKG"
"606","bmg2023xpfx","2023-12-02T15:22:04.020036Z","8.499713898","126.9610596","5.578084899","mb","87","42","258.8357239","Mindanao, Philippines","BMKG"
"607","bmg2023xpfl","2023-12-02T15:06:44.107378Z","8.510958672","127.2563019","5.728494431","mb","18","177","158.9492035","Philippine Islands Region","BMKG"
"608","bmg2023xpff","2023-12-02T15:00:14.536817Z","8.309235573","126.9852295","5.432903955","mb","53","86","227.027298","Mindanao, Philippines","BMKG"
"609","bmg2023xpfd","2023-12-02T14:57:23.071638Z","-2.660174847","129.6350861","5.209402681","mb","11","105","43.45854759","Seram, Indonesia","BMKG"
"610","bmg2023xpel","2023-12-02T14:37:08.086998Z","8.51335907","126.5906525","7.44040439","Mw(mB)","61","319","44.82278442","Mindanao, Philippines","BMKG"
"611","bmg2023xpds","2023-12-02T14:14:35.978553Z","-10.07047653","123.763176","3.672016203","MLv","34","33","135.4269257","Timor Region","BMKG"
"612","bmg2023xpdj","2023-12-02T14:03:58.83592Z","-0.07048654556","123.6877899","3.808301769","MLv","108","44","69.16967773","Minahassa Peninsula, Sulawesi","BMKG"
"613","bmg2023xpcq","2023-12-02T13:42:04.006705Z","-3.564852476","101.9756699","4.842660305","mb","106","165","78.15390015","Southern Sumatra, Indonesia","BMKG"
"614","bmg2023xpah","2023-12-02T12:31:02.919771Z","5.231528759","96.21929932","2.457786752","MLv","10","21","115.2122078","Northern Sumatra, Indonesia","BMKG"
"615","bmg2023xozi","2023-12-02T12:01:02.565597Z","-7.165957928","129.7992554","5.931665041","mb","145","342","20.90032959","Banda Sea","BMKG"
"616","bmg2023xozb","2023-12-02T11:53:37.165089Z","5.655895233","126.2800217","3.979310954","MLv","115","22","135.2089691","Mindanao, Philippines","BMKG"
"617","bmg2023xoyo","2023-12-02T11:38:32.010237Z","-2.74573493","127.8593063","2.875037014","M","10","14","77.98578644","Ceram Sea","BMKG"
"618","bmg2023xoxm","2023-12-02T11:06:02.325709Z","2.078347921","128.9461823","3.351221283","M","10","8","249.7086639","Halmahera, Indonesia","BMKG"
"619","bmg2023xoxl","2023-12-02T11:04:33.322061Z","-1.232817292","120.237587","2.723860987","MLv","10","32","42.27310181","Sulawesi, Indonesia","BMKG"
"620","bmg2023xoxk","2023-12-02T11:02:45.547839Z","-8.313277245","108.821846","2.924030165","M","75","35","217.5031509","Java, Indonesia","BMKG"
"621","bmg2023xoww","2023-12-02T10:46:58.854118Z","-8.911260605","124.0883789","3.044339491","MLv","68","36","89.24078369","Timor Region","BMKG"
"622","bmg2023xotf","2023-12-02T08:56:33.957256Z","-2.809603453","119.1034698","2.586156911","MLv","10","11","106.2857208","Sulawesi, Indonesia","BMKG"
"623","bmg2023xosw","2023-12-02T08:46:01.615934Z","-7.062702179","107.2622452","3.597612285","MLv","157","75","72.31729126","Java, Indonesia","BMKG"
"624","bmg2023xony","2023-12-02T06:15:53.410421Z","-5.974565983","105.7296753","4.707775126","M","140","100","81.3790741","Sunda Strait, Indonesia","BMKG"
"625","bmg2023xomr","2023-12-02T05:37:25.832219Z","-9.960523605","112.4849396","5.183663243","M","57","188","147.2336426","South of Java, Indonesia","BMKG"
"626","bmg2023xomi","2023-12-02T05:27:14.544204Z","-8.987953186","118.922226","3.434910781","MLv","66","33","100.5854797","Sumbawa Region, Indonesia","BMKG"
"627","bmg2023xolj","2023-12-02T04:58:11.79371Z","0.5559809208","122.0002289","1.960785592","MLv","178","11","105.9972839","Minahassa Peninsula, Sulawesi","BMKG"
"628","bmg2023xokk","2023-12-02T04:29:18.974439Z","5.246790886","96.21605682","2.820003285","MLv","10","17","160.3108673","Northern Sumatra, Indonesia","BMKG"
"629","bmg2023xokh","2023-12-02T04:25:40.224049Z","-7.547538757","128.5751038","4.391770494","MLv","177","27","125.2804718","Banda Sea","BMKG"
"630","bmg2023xohs","2023-12-02T03:06:59.351179Z","-4.274647236","123.4108582","2.923262007","MLv","12","12","211.5305176","Banda Sea","BMKG"
"631","bmg2023xodu","2023-12-02T01:08:21.015535Z","0.5759938955","121.7992172","2.825843575","MLv","73","22","116.5053215","Minahassa Peninsula, Sulawesi","BMKG"
"632","bmg2023xnzx","2023-12-01T23:10:34.797246Z","1.348238945","97.16663361","3.962392485","MLv","20","27","174.3937225","Northern Sumatra, Indonesia","BMKG"
"633","bmg2023xnuw","2023-12-01T20:37:58.611922Z","-2.632150888","129.4877625","3.044726039","M","10","14","102.2540359","Seram, Indonesia","BMKG"
"634","bmg2023xnup","2023-12-01T20:29:23.12434Z","-2.142235041","120.5910873","3.34853618","MLv","1","49","56.9460907","Sulawesi, Indonesia","BMKG"
"635","bmg2023xnug","2023-12-01T20:19:47.51176Z","-5.738375187","103.2067566","2.968105543","MLv","10","23","253.2644577","Southern Sumatra, Indonesia","BMKG"
"636","bmg2023xntw","2023-12-01T20:08:12.652959Z","-10.88630962","113.7169647","3.651722328","MLv","10","28","256.8220177","South of Java, Indonesia","BMKG"
"637","bmg2023xnsf","2023-12-01T19:17:55.421029Z","-8.607177734","118.3858948","3.177089097","MLv","115","39","94.11314011","Sumbawa Region, Indonesia","BMKG"
"638","bmg2023xnrv","2023-12-01T19:06:08.367563Z","-8.548902512","118.3993149","2.86943899","MLv","109","29","140.0986214","Sumbawa Region, Indonesia","BMKG"
"639","bmg2023xnrh","2023-12-01T18:50:07.839029Z","-2.611576796","129.5066986","4.773046554","M","10","79","44.83241844","Seram, Indonesia","BMKG"
"640","bmg2023xnqj","2023-12-01T18:20:26.63766Z","-2.65601778","129.5059814","2.981196089","MLv","10","14","124.5735474","Seram, Indonesia","BMKG"
"641","bmg2023xnqi","2023-12-01T18:20:00.222887Z","-0.2950414121","122.0871124","3.06424948","MLv","10","28","63.34142685","Minahassa Peninsula, Sulawesi","BMKG"
"642","bmg2023xnqb","2023-12-01T18:12:14.443957Z","-1.096183181","120.4559021","2.722158871","MLv","7","27","66.79240417","Sulawesi, Indonesia","BMKG"
"643","bmg2023xnpq","2023-12-01T17:58:56.840872Z","-2.603220701","129.5477295","4.506215267","M","10","102","44.7026062","Seram, Indonesia","BMKG"
"644","bmg2023xnom","2023-12-01T17:24:23.806406Z","-8.577972412","110.0197067","2.738348805","M","42","21","236.4615631","Java, Indonesia","BMKG"
"645","bmg2023xnoj","2023-12-01T17:20:50.415368Z","4.532752991","96.43212128","2.768921551","M","8","22","80.70562744","Northern Sumatra, Indonesia","BMKG"
"646","bmg2023xnnz","2023-12-01T17:09:10.069202Z","-1.336311102","120.4894562","2.370560728","MLv","4","21","63.12007332","Sulawesi, Indonesia","BMKG"
"647","bmg2023xnhg","2023-12-01T13:45:35.977701Z","4.888395786","94.58971405","3.377923974","MLv","10","21","281.7520638","Off West Coast of Northern Sumatra","BMKG"
"648","bmg2023xngp","2023-12-01T13:25:51.16223Z","-9.126093864","120.2380905","2.913842369","MLv","10","36","75.16042328","Sumba Region, Indonesia","BMKG"
"649","bmg2023xngm","2023-12-01T13:21:51.328033Z","-8.83744812","118.0680771","2.470874494","MLv","94","20","131.7441711","Sumbawa Region, Indonesia","BMKG"
"650","bmg2023xngg","2023-12-01T13:14:55.735198Z","0.9182026982","125.6099243","3.525495276","MLv","16","31","53.54985809","Northern Molucca Sea","BMKG"
"651","bmg2023xnbm","2023-12-01T10:50:45.148083Z","4.534494877","96.43449402","3.857774111","MLv","10","32","55.71052551","Northern Sumatra, Indonesia","BMKG"
"652","bmg2023xmyw","2023-12-01T09:31:12.095047Z","-7.878572941","119.0381851","3.090113277","M","17","26","163.7500229","Flores Sea","BMKG"
"653","bmg2023xmps","2023-12-01T04:53:09.467532Z","4.528858185","96.58213806","3.195978068","M","10","20","87.81047821","Northern Sumatra, Indonesia","BMKG"
"654","bmg2023xmon","2023-12-01T04:17:43.539885Z","1.692005515","122.8969803","3.01247418","MLv","24","17","206.2154007","Minahassa Peninsula, Sulawesi","BMKG"
"655","bmg2023xmom","2023-12-01T04:16:43.140707Z","-5.594235897","103.2840118","3.705062291","MLv","19","26","165.0067902","Southern Sumatra, Indonesia","BMKG"
"656","bmg2023xmnw","2023-12-01T03:57:31.055994Z","-8.162110329","124.5850067","2.282123282","MLv","13","6","145.8032417","Timor Region","BMKG"
"657","bmg2023xmkz","2023-12-01T02:29:57.809476Z","-6.515071869","127.94767","4.478725192","MLv","377","40","56.09637451","Banda Sea","BMKG"
"658","bmg2023xmjx","2023-12-01T01:57:27.344798Z","-1.042024493","120.3007202","3.595011549","MLv","10","46","34.71169853","Sulawesi, Indonesia","BMKG"
"659","bmg2023xmji","2023-12-01T01:40:30.175489Z","1.439698815","126.9235306","3.182284677","MLv","27","21","110.5334892","Northern Molucca Sea","BMKG"
"660","bmg2023xmih","2023-12-01T01:09:03.736657Z","-7.45079422","107.3309097","2.58535084","MLv","15","20","171.728241","Java, Indonesia","BMKG"
"661","bmg2023xmgn","2023-12-01T00:15:09.001039Z","-8.17184639","124.6100311","2.952122641","MLv","10","14","167.7821655","Timor Region","BMKG"
"662","bmg2023xmcq","2023-11-30T22:18:03.667429Z","7.086591244","123.883728","4.131966718","mb","496","29","271.7992096","Mindanao, Philippines","BMKG"
"663","bmg2023xlww","2023-11-30T19:22:16.933058Z","-8.399065018","123.0916061","1.975032022","MLv","5","16","140.3333511","Flores Region, Indonesia","BMKG"
"664","bmg2023xluv","2023-11-30T18:20:59.003937Z","-2.739254951","127.9367752","2.559681574","MLv","5","11","119.9405975","Ceram Sea","BMKG"
"665","bmg2023xlut","2023-11-30T18:18:16.800442Z","-2.749325275","128.0217438","3.390851299","MLv","14","29","55.82380676","Ceram Sea","BMKG"
"666","bmg2023xluo","2023-11-30T18:12:45.132283Z","-3.159906626","128.3551941","2.548979919","MLv","5","14","89.50105286","Seram, Indonesia","BMKG"
"667","bmg2023xlsm","2023-11-30T17:09:03.445898Z","1.277012706","126.1798553","3.158237529","MLv","29","26","64.16078186","Northern Molucca Sea","BMKG"
"668","bmg2023xlsc","2023-11-30T16:57:39.134792Z","-1.06236732","120.3648758","2.132334086","MLv","11","17","96.33872604","Sulawesi, Indonesia","BMKG"
"669","bmg2023xlru","2023-11-30T16:48:20.764345Z","6.025139332","126.2738724","4.210045483","MLv","123","29","180.4746399","Mindanao, Philippines","BMKG"
"670","bmg2023xlot","2023-11-30T15:16:17.603707Z","-8.097109795","119.7833786","2.918102715","MLv","189","44","97.44456324","Flores Region, Indonesia","BMKG"
"671","bmg2023xlon","2023-11-30T15:09:39.958257Z","-10.52759743","120.5547256","2.578315587","MLv","5","22","218.0635605","Sumba Region, Indonesia","BMKG"
"672","bmg2023xlnz","2023-11-30T14:52:54.405029Z","-5.798962116","130.1600342","4.040012149","MLv","50","34","51.92696381","Banda Sea","BMKG"
"673","bmg2023xlnn","2023-11-30T14:39:36.56Z","-2.761777163","129.9159241","3.6981717","MLv","12","32","44.10908508","Seram, Indonesia","BMKG"
"674","bmg2023xlnl","2023-11-30T14:36:17.802833Z","-2.404053688","120.9044876","2.692670067","M","5","22","89.02838516","Sulawesi, Indonesia","BMKG"
"675","bmg2023xlij","2023-11-30T12:03:19.268625Z","1.992830873","128.9717865","4.698358137","MLv","5","38","162.7492371","Halmahera, Indonesia","BMKG"
"676","bmg2023xlge","2023-11-30T10:56:13.256848Z","-2.393139601","120.896019","3.739487361","MLv","5","50","46.51272583","Sulawesi, Indonesia","BMKG"
"677","bmg2023xlff","2023-11-30T10:27:00.335139Z","3.991863489","126.5987701","3.212365458","MLv","38","9","133.9203262","Talaud Islands, Indonesia","BMKG"
"678","bmg2023xlcq","2023-11-30T09:08:44.611742Z","-8.279594421","119.8761597","3.848851466","MLv","154","48","83.20532227","Flores Region, Indonesia","BMKG"
"679","bmg2023xkzq","2023-11-30T07:38:40.6131Z","-0.2272701263","121.9032898","2.574436807","MLv","5","14","86.38573074","Minahassa Peninsula, Sulawesi","BMKG"
"680","bmg2023xkyg","2023-11-30T06:55:45.430251Z","0.5963244438","122.2370987","2.541693897","M","82","14","105.1781769","Minahassa Peninsula, Sulawesi","BMKG"
"681","bmg2023xkvt","2023-11-30T05:39:54.587261Z","4.863880157","96.11584473","2.274636872","MLv","13","12","169.8597183","Northern Sumatra, Indonesia","BMKG"
"682","bmg2023xkvj","2023-11-30T05:28:40.781593Z","-4.861793041","129.602066","3.542374082","MLv","197","15","144.0934448","Banda Sea","BMKG"
"683","bmg2023xkvg","2023-11-30T05:25:39.957066Z","0.7126910686","99.7640686","2.910793684","MLv","10","17","147.1415863","Northern Sumatra, Indonesia","BMKG"
"684","bmg2023xkvf","2023-11-30T05:23:32.338817Z","-8.982121468","123.9341736","2.446246094","MLv","68","15","115.0301361","Flores Region, Indonesia","BMKG"
"685","bmg2023xkts","2023-11-30T04:38:09.770326Z","-6.34676218","103.3423767","3.880504461","MLv","55","22","248.7337189","Southwest of Sumatra, Indonesia","BMKG"
"686","bmg2023xkti","2023-11-30T04:27:26.556132Z","-2.777291059","128.7228088","3.188122241","M","15","11","108.5298767","Ceram Sea","BMKG"
"687","bmg2023xkqi","2023-11-30T02:55:38.392604Z","-2.129563093","119.1055832","2.308318516","MLv","5","13","181.6208496","Sulawesi, Indonesia","BMKG"
"688","bmg2023xkjd","2023-11-29T23:18:23.838873Z","0.3470241427","120.898262","2.509507021","MLv","90","14","127.7094345","Minahassa Peninsula, Sulawesi","BMKG"
"689","bmg2023xkgn","2023-11-29T21:59:05.775201Z","0.04316297546","124.2327194","3.282574763","MLv","90","16","228.6492462","Minahassa Peninsula, Sulawesi","BMKG"
"690","bmg2023xkdn","2023-11-29T20:27:44.422425Z","4.540744305","96.44000244","3.640113692","MLv","5","32","78.99319458","Northern Sumatra, Indonesia","BMKG"
